"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","24","2.0.0","36369","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","429","image-keyboard-response","25","2.0.0","36803","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/20-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","26","2.0.0","37708","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","27","2.0.0","38719","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","482","image-keyboard-response","28","2.0.0","39209","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/3-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","29","2.0.0","40114","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","30","2.0.0","41127","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","444","image-keyboard-response","31","2.0.0","41577","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/14-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","32","2.0.0","42484","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","33","2.0.0","43503","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","395","image-keyboard-response","34","2.0.0","43903","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","35","2.0.0","44808","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","36","2.0.0","45822","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","674","image-keyboard-response","37","2.0.0","46503","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/34-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","38","2.0.0","47411","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","39","2.0.0","48422","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","569","image-keyboard-response","40","2.0.0","48999","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/19-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","41","2.0.0","49913","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","42","2.0.0","50932","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","575","image-keyboard-response","43","2.0.0","51520","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","44","2.0.0","52432","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","45","2.0.0","53445","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","480","image-keyboard-response","46","2.0.0","53930","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/12-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","47","2.0.0","54833","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","48","2.0.0","55837","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","637","image-keyboard-response","49","2.0.0","56479","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/7-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","50","2.0.0","57390","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
