"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","134","2.0.0","161315","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","135","2.0.0","162318","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","436","image-keyboard-response","136","2.0.0","162755","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/34-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","137","2.0.0","163656","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","164658","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","479","image-keyboard-response","139","2.0.0","165138","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/33-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","140","2.0.0","166040","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","141","2.0.0","167042","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","611","image-keyboard-response","142","2.0.0","167654","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/3-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","143","2.0.0","168556","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","144","2.0.0","169557","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","435","image-keyboard-response","145","2.0.0","169994","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/29-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","146","2.0.0","170896","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","147","2.0.0","171899","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","631","image-keyboard-response","148","2.0.0","172531","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","stimuli/23-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","149","2.0.0","173433","pdok71gr219","smaller","cricket","The effect of measuring smaller images when their sactual sizes are the opposite ( an example : an apple being shown as  the same size as an elephant) ","no","<p>Correct!</p>","null","","","","","","",""
