"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","1571","image-keyboard-response","94","2.0.0","112606","pgfjabr4hpf","smaller","badger","","","stimuli/12-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","95","2.0.0","113509","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","114512","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1335","image-keyboard-response","97","2.0.0","115849","pgfjabr4hpf","smaller","badger","","","stimuli/29-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","98","2.0.0","116751","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","117754","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","990","image-keyboard-response","100","2.0.0","118746","pgfjabr4hpf","smaller","badger","","","stimuli/13-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","101","2.0.0","119649","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","102","2.0.0","120651","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","921","image-keyboard-response","103","2.0.0","121574","pgfjabr4hpf","smaller","badger","","","stimuli/1-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","104","2.0.0","122477","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","105","2.0.0","123479","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","759","image-keyboard-response","106","2.0.0","124241","pgfjabr4hpf","smaller","badger","","","stimuli/14-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","107","2.0.0","125143","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","108","2.0.0","126146","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","639","image-keyboard-response","109","2.0.0","126787","pgfjabr4hpf","smaller","badger","","","stimuli/3-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","110","2.0.0","127689","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","111","2.0.0","128692","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1077","image-keyboard-response","112","2.0.0","129771","pgfjabr4hpf","smaller","badger","","","stimuli/2-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","113","2.0.0","130674","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","114","2.0.0","131677","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","794","image-keyboard-response","115","2.0.0","132473","pgfjabr4hpf","smaller","badger","","","stimuli/33-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","116","2.0.0","133375","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","117","2.0.0","134378","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","707","image-keyboard-response","118","2.0.0","135086","pgfjabr4hpf","smaller","badger","","","stimuli/1-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","119","2.0.0","135988","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","120","2.0.0","136991","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1331","image-keyboard-response","121","2.0.0","138324","pgfjabr4hpf","smaller","badger","","","stimuli/13-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","122","2.0.0","139227","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","123","2.0.0","140231","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1067","image-keyboard-response","124","2.0.0","141300","pgfjabr4hpf","smaller","badger","","","stimuli/21-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","125","2.0.0","142203","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","126","2.0.0","143206","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1353","image-keyboard-response","127","2.0.0","144560","pgfjabr4hpf","smaller","badger","","","stimuli/16-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","128","2.0.0","145463","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","129","2.0.0","146464","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1473","image-keyboard-response","130","2.0.0","147939","pgfjabr4hpf","smaller","badger","","","stimuli/34-Inongruent.jpg","z","","","","","left","z","true"
