"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","59","2.0.0","78229","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","60","2.0.0","79232","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","2204","image-keyboard-response","61","2.0.0","81437","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/19-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","62","2.0.0","82340","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","63","2.0.0","83343","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1172","image-keyboard-response","64","2.0.0","84517","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/17-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","65","2.0.0","85420","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","66","2.0.0","86422","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","761","image-keyboard-response","67","2.0.0","87186","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/20-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","68","2.0.0","88089","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","69","2.0.0","89092","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","872","image-keyboard-response","70","2.0.0","89965","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/5-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","71","2.0.0","90868","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","72","2.0.0","91871","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","591","image-keyboard-response","73","2.0.0","92464","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/30-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","74","2.0.0","93366","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","75","2.0.0","94370","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","666","image-keyboard-response","76","2.0.0","95037","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","stimuli/12-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","77","2.0.0","95940","p3byua2l2w5","smaller","eagle","See if the size of an item in reality gets in the way when shown two images.","No.","<p>Correct!</p>","null","","","","","","",""
