"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","294","2.0.0","365050","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","459","image-keyboard-response","295","2.0.0","365510","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/30-Congruent.jpg","z","","","","","left","z","true"
"","210","html-keyboard-response","296","2.0.0","365720","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","297","2.0.0","366731","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","338","image-keyboard-response","298","2.0.0","367070","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/12-Inongruent.jpg","m","","","","","right","m","true"
"","216","html-keyboard-response","299","2.0.0","367286","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","300","2.0.0","368300","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","463","image-keyboard-response","301","2.0.0","368764","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/1-Inongruent.jpg","m","","","","","right","m","true"
"","216","html-keyboard-response","302","2.0.0","368980","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","303","2.0.0","369986","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","411","image-keyboard-response","304","2.0.0","370398","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/23-Inongruent.jpg","m","","","","","right","m","true"
"","223","html-keyboard-response","305","2.0.0","370621","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","306","2.0.0","371637","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","576","image-keyboard-response","307","2.0.0","372214","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/2-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","308","2.0.0","372403","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","309","2.0.0","373413","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
